row_id,file_name,speaker,line_no,utterance_index_raw,prediction_status,labels_or_clean,n_labels,input,model_prediction,uncertainty_mean_token_logprob,uncertainty_min_token_logprob,uncertainty_mean_token_margin,uncertainty_min_token_margin,review_decision,notes,uncertainty_review_flag,uncertainty_review_rule
633,1081_3F2.cha,1081,33,8,NON_TAGGED_CHANGED,CLEAN,0,&-uh because we have &-uh many many [% not rep] cars and &-uh in this &-uh .,&-uh because we have &-uh many many [% not rep] cars and &-uh in this &-uh .,-16.037774887951937,-27.81251335144043,7.204545454545454,0.0625,,,MANUAL_REVIEW,NON_TAGGED_MIN_MARGIN_LT_0.125
634,1081_3F3.cha,1081,9,0,CLEAN,CLEAN,0,king Abdullah king of Saudi Arabia king Abdullah &-uh he got &-uh present &-uh of Saudi Arabia in two thousand five .,king Abdullah king of Saudi Arabia king Abdullah &-uh he got &-uh present &-uh of Saudi Arabia in two thousand five .,-17.67053694074804,-28.851579666137695,7.029829545454546,0.1875,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
635,1081_3F3.cha,1081,12,1,TAGGED,[* s:r:prep],1,I admire &-uh this person because he did &-uh many thing &-uh to: population in Saudi Arabia .,I admire &-uh this person because he did &-uh many thing &-uh to: [:: for] [* s:r:prep] population in Saudi Arabia .,-16.287415981292725,-28.718751907348633,6.697704081632653,0.625,,,MANUAL_REVIEW,TAGGED_MIN_MARGIN_LT_1.4375
636,1081_3F3.cha,1081,15,2,TAGGED,[* m:03s:a],1,&-uh <he he> [/] he create &-uh now &-uh &-uh many [/] &~univer new [/] &~anniver many new &~anni university [/] university .,&-uh <he he> [/] he create [:: creates] [* m:03s:a] now &-uh &-uh many [/] &~univer new [/] &~anniver many new &~anni university [/] university .,-0.02091736093776338,-0.25247541069984436,6.837239583333333,1.25,,,MANUAL_REVIEW,TAGGED_MIN_MARGIN_LT_1.4375
637,1081_3F3.cha,1081,18,3,CLEAN,CLEAN,0,and he [/] &-uh he &-uh &~iport important to: [/] to: [/] to: [/] &-uh &-uh to education for [/] &-uh &-uh for &-uh &~a young people .,and he [/] &-uh he &-uh &~iport important to: [/] to: [/] to: [/] &-uh &-uh to education for [/] &-uh &-uh for &-uh &~a young people .,-14.696730979838673,-25.548234939575195,7.191761363636363,0.25,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
638,1081_3F3.cha,1081,21,4,CLEAN,CLEAN,0,and &-uh he &-uh send &-uh many &-uh students to: [/] to: [//] &-uh in &-uh &~kayan &-uh US and british for [/] ah get [/] &-uh forget &-uh for get &-uh major: to: .,and &-uh he &-uh send &-uh many &-uh students to: [/] to: [//] &-uh in &-uh &~kayan &-uh US and british for [/] ah get [/] &-uh forget &-uh for get &-uh major: to: .,-0.01621689761967363,-0.42915114760398865,7.427083333333333,0.625,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
639,1081_3F3.cha,1081,24,5,TAGGED,[* m:03s:a],1,&-uh and &-uh he assist &-uh &-uh the poor country &-uh .,&-uh and &-uh he assist [:: assists] [* m:03s:a] &-uh &-uh the poor country &-uh .,-15.218026910935045,-30.125028610229492,5.880130597014926,0.5,,,MANUAL_REVIEW,TAGGED_MIN_MARGIN_LT_1.4375
640,1081_4R1.cha,1081,9,0,TAGGED,[* m:+s:a],1,&-uh the topic &-uh is &-uh the [//] &~pollu a pollutions in the world .,&-uh the topic &-uh is &-uh the [//] &~pollu a pollutions [:: pollution] [* m:+s:a] in the world .,-15.202617868565634,-26.875024795532227,5.430037313432836,0.125,,,MANUAL_REVIEW,TAGGED_MIN_MARGIN_LT_1.4375
641,1081_4R1.cha,1081,12,1,TAGGED,[* s:r:gc:det],1,&-uh today I'm gonna: to talk about &-uh a pollution &-um in the world .,&-uh today I'm gonna: to talk about &-uh a [* s:r:gc:det] pollution &-um in the world .,-14.34983266749472,-27.37548828125,4.629127358490566,0.375,,,MANUAL_REVIEW,TAGGED_MIN_MARGIN_LT_1.4375
642,1081_4R1.cha,1081,15,2,CLEAN,CLEAN,0,&-uh I think &-uh &-uh &-uh the pollution &-um &-uh was &-uh affected &-uh by &-um &-uh several [/] &-uh several &-uh reasons &-um &-uh for example the [/] &~k the cars or &-uh &~of &-uh factories &-uh and [/] &-um and [/] &-um &-uh and &-um cars factory [/] &-uh factories .,&-uh I think &-uh &-uh &-uh the pollution &-um &-uh was &-uh affected &-uh by &-um &-uh several [/] &-uh several &-uh reasons &-um &-uh for example the [/] &~k the cars or &-uh &~of &-uh factories &-uh and [/] &-um and [/] &-um &-uh and &-um cars factory [/] &-uh factories .,-0.007045591934296508,-0.17326772212982178,8.41904761904762,2.25,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
643,1081_4R1.cha,1081,18,3,TAGGED,[* m:allo],1,and &-um &-uh &-um &~who <we have> [//] &-uh some [//] &-uh there is some solution for &-um &-um fewers@n the pollution &-uh &-uh &-um &-uh to achieve &-um &-uh fewer the pollution .,and &-um &-uh &-um &~who <we have> [//] &-uh some [//] &-uh there is some solution for &-um &-um fewers [: fewer] [* m:allo] the pollution &-uh &-uh &-um &-uh &-um &-uh to achieve &-um &-uh fewer the pollution .,-15.414434340502957,-27.375410079956055,6.569870283018868,0.125,,,MANUAL_REVIEW,TAGGED_MIN_MARGIN_LT_1.4375
644,1081_4R1.cha,1081,21,4,CLEAN,CLEAN,0,&-uh <we are> [//] &-um &~wa <we can> [/] we can &-uh fewer the car for [//] &-uh <in on the> [//] in the streets and &-uh &-uh build the &-uh factories &-uh around the cities or &-uh outside the cities .,&-uh <we are> [//] &-um &~wa <we can> [/] we can &-uh fewer the car for [//] &-uh <in on the> [//] in the streets and &-uh &-uh build the &-uh factories &-uh around the cities or &-uh outside the cities .,-16.069583559233468,-29.343799591064453,7.187797619047619,0.3125,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
645,1081_4R1.cha,1081,24,5,TAGGED,[* s:r:der],1,&-uh this is important [/] &-um &~fa &~importa &~fa important factor to: &-uh .,&-uh this is important [/] &-um &~fa &~importa [: important] [* s:r:der] &~fa &~fa important factor to: &-uh .,-14.821951289235809,-27.62531852722168,4.938657407407407,0.4375,,,MANUAL_REVIEW,TAGGED_MIN_MARGIN_LT_1.4375
646,1081_4R2.cha,1081,9,0,TAGGED,[* m:=ed],1,I [/] &-uh <I should have studied> [/] ah I should have studied english before I came in us .,I [/] &-uh <I should have studied> [/] ah I should have studied [:: studied] [* m:=ed] english before I came in us .,-15.251608412942769,-28.625112533569336,4.959876543209877,0.0625,,,MANUAL_REVIEW,TAGGED_MIN_MARGIN_LT_1.4375
647,1081_4R2.cha,1081,12,1,NON_TAGGED_CHANGED,CLEAN,0,if I had ah studied &-um english before I: [/] I came I [/] &~wa I will be [/] &-um be good .,if I had ah studied &-um english before I: [/] I came I [/] &~wa I will be [/] &-um be good .,-15.290163975954055,-30.157798767089844,6.3109375,0.0625,,,MANUAL_REVIEW,NON_TAGGED_MIN_MARGIN_LT_0.125
648,1081_4R2.cha,1081,15,2,CLEAN,CLEAN,0,&-uh and &-um mm mm I [/] I could understood &-uh &-uh something &-uh &-uh at the street or &-um when [/] &-uh when I &-uh need get something from restaurant or [/] &-uh or [/] &-um or [/] &-um or when I call some company for &-uh cellphone .,&-uh and &-um mm mm I [/] I could understood &-uh &-uh something &-uh &-uh at the street or &-um when [/] &-uh when I &-uh need get something from restaurant or [/] &-uh or [/] &-um or [/] &-um or when I call some company for &-uh cellphone .,-0.014208997918950672,-0.6328985691070557,7.98671875,0.125,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
649,1081_4R2.cha,1081,18,3,CLEAN,CLEAN,0,or [///] &-uh and I think this &-uh <the the> [/] the best important &-uh factor or: what [//] factor [//] <what I> [/] &-uh what I &-uh should [/] &-uh &-uh should have &-uh been &-uh before I came &-uh in us .,or [///] &-uh and I think this &-uh <the the> [/] the best important &-uh factor or: what [//] factor [//] <what I> [/] &-uh what I &-uh should [/] &-uh &-uh should have &-uh been &-uh before I came &-uh in us .,-15.295903917046518,-26.612503051757812,7.794367283950617,0.4375,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
650,1081_4R2.cha,1081,21,4,NON_TAGGED_CHANGED,CLEAN,0,&-uh &-uh <if I> [/] &-um &-uh if I had &-uh understood &-uh &-uh english &-um &-uh I [/] &-uh I could have &-um mm discussing [//] &-uh discuss &-uh anything with &-uh &-uh the teachers or &-uh or students &-um mm .,&-uh &-uh <if I> [/] &-uh &-uh if I had &-uh understood &-uh &-uh english &-um &-uh I [/] &-uh I could have &-um mm discussing [//] &-uh discuss &-uh anything with &-uh &-uh the teachers or &-uh or students &-um mm .,-0.02362365612471304,-0.42933326959609985,7.252314814814815,0.625,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
651,1081_5S1.cha,1081,9,0,CLEAN,CLEAN,0,today I'm gonna to talk about &-uh &-uh violence on tv .,today I'm gonna to talk about &-uh &-uh violence on tv .,-15.650769787070193,-29.51606559753418,5.767361111111111,0.875,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
652,1081_5S1.cha,1081,12,1,CLEAN,CLEAN,0,in fact in my country &-uh we didn't have &-uh &-uh violence &-uh shown &-uh in [//] &~d on tv .,in fact in my country &-uh we didn't have &-uh &-uh violence &-uh shown &-uh in [//] &~d on tv .,-15.25432233526419,-27.546892166137695,6.657021604938271,0.4375,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
653,1081_5S1.cha,1081,15,2,CLEAN,CLEAN,0,but we have &-uh &-uh some issues &-uh &-uh &-uh that [/] &-uh that [//] what [//] &-uh &-uh showing [//] &-uh <w:hat are> [//] &~shuh what is showing &-uh on satellite or &-uh video games .,but we have &-uh &-uh some issues &-uh &-uh &-uh that [/] &-uh that [//] what [//] &-uh &-uh showing [//] &-uh <w:hat are> [//] &~shuh what is showing &-uh on satellite or &-uh video games .,-14.88462069414486,-29.250093460083008,7.270443925233645,0.5625,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
654,1081_5S1.cha,1081,18,3,CLEAN,CLEAN,0,&-uh &-uh &~mo the family [//] &-uh families ah must &-uh &~m &~m get &-uh <a crucial> [/] &-uh decision [/] a &~kra crucial [/] crucial decision about <what they> [//] &-uh what the children &-uh watch &-uh on tv or what [/] &-uh &-uh what &-uh they [/] &-uh they buy &-uh &-uh about video games .,&-uh &-uh &~mo the family [//] &-uh families ah must &-uh &~m &~m get &-uh <a crucial> [/] &-uh decision [/] a &~kra crucial [/] crucial decision about <what they> [//] &-uh what the children &-uh watch &-uh on tv or what [/] &-uh &-uh what &-uh they [/] &-uh they buy &-uh &-uh about video games .,-0.015180615063087809,-0.41246357560157776,7.742406542056075,1.125,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
655,1081_5S1.cha,1081,21,4,CLEAN,CLEAN,0,&-uh &-uh because &-uh this kind of &-uh games &-uh &-uh generate &-uh them to &-uh violence [/] &-uh violence [% 3 syllables] .,&-uh &-uh because &-uh this kind of &-uh games &-uh &-uh generate &-uh them to &-uh violence [/] &-uh violence [% 3 syllables] .,-15.534786282074496,-28.469219207763672,6.275992990654205,0.3125,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
656,1081_5S1.cha,1081,24,5,TAGGED,[* m:+ed],1,or [///] &-uh &-uh so &-uh &~i they [//] &-uh the families &-uh must &-uh banned [% 2 syllables] &-uh &-uh what &-uh &-uh their children watching &-uh on tv or what they &-uh playing &-uh by ah video games &-uh .,or [///] &-uh &-uh so &-uh &~i they [//] &-uh the families &-uh must &-uh banned [:: ban] [* m:+ed] &-uh &-uh what &-uh &-uh their children watching &-uh on tv or what they &-uh playing &-uh by ah video games &-uh .,-16.565531354105367,-25.968992233276367,6.811342592592593,0.0625,,,MANUAL_REVIEW,TAGGED_MIN_MARGIN_LT_1.4375
657,1081_5S2.cha,1081,9,0,TAGGED,[* m:base:ed] ; [* s:r:prep],2,the internet now has &-uh dominated &-uh on: [/] on the people around the world because &-uh it's [/] &-uh &-uh it's ah become &-uh most important to [//] &-uh for everyone to [//] make [//] &-uh to keep connection &-uh with the each others around the world .,the internet now has &-uh dominated &-uh on: [/] on the people around the world because &-uh it's [/] &-uh &-uh it's ah become [:: has become] [* m:base:ed] most important to [//] &-uh for everyone to [//] make [//] &-uh to keep connection &-uh with the [:: between] [* s:r:prep] each others around the world .,-0.05852340724127369,-0.8015562891960144,7.031609195402299,0.125,,,MANUAL_REVIEW,TAGGED_MIN_MARGIN_LT_1.4375
658,1081_5S2.cha,1081,12,1,CLEAN,CLEAN,0,but there &-uh some risk [//] &-uh risks &-uh when [/] &-uh when someone using the internet .,but there &-uh some risk [//] &-uh risks &-uh when [/] &-uh when someone using the internet .,-15.782363872528077,-24.949235916137695,6.347916666666666,0.375,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
659,1081_5S2.cha,1081,15,2,TAGGED,[* m:+s:a],1,&-uh what is the risks .,&-uh what is the risks [:: risk] [* m:+s:a] .,-13.768288484433802,-25.236608505249023,4.251905487804878,1.0,,,MANUAL_REVIEW,TAGGED_MIN_MARGIN_LT_1.4375
660,1081_5S2.cha,1081,18,3,CLEAN,CLEAN,0,&-um the [/] <the &~fir> [//] first of all &-uh some people &~r reveals &-uh his [///] &-uh a specific information for everyone .,&-um the [/] <the &~fir> [//] first of all &-uh some people &~r reveals &-uh his [///] &-uh a specific information for everyone .,-15.39580252011617,-25.828243255615234,6.444166666666667,0.3125,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
661,1081_5S2.cha,1081,21,4,CLEAN,CLEAN,0,<that is> [/] &-uh &-uh that is &-uh risk to [/] to let &-uh anyone know &-uh what [/] <what you> [//] what I have or what [///] who I am .,<that is> [/] &-uh &-uh that is &-uh risk to [/] to let &-uh anyone know &-uh what [/] <what you> [//] what I have or what [///] who I am .,-16.017385375205237,-24.906570434570312,6.862268518518518,1.25,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
662,1081_5S2.cha,1081,24,5,TAGGED,[* m:vsg:a],1,and [///] &-uh <this is> [///] &-uh and &-uh some people &-uh has &-uh trend &-uh to make friend with &-uh international people .,and [///] &-uh <this is> [///] &-uh and &-uh some people &-uh has [:: have] [* m:vsg:a] trend &-uh to make friend with &-uh international people .,-16.548486457523698,-28.4140625,7.9556818181818185,0.375,,,MANUAL_REVIEW,TAGGED_MIN_MARGIN_LT_1.4375
663,1081_5S2.cha,1081,27,6,CLEAN,CLEAN,0,and that [/] &-uh that is &-uh access to [//] &-uh <for the> [/] for the hackers to [/] &-uh to able to &-uh &-uh entering &-uh into your [/] your laptop .,and that [/] &-uh that is &-uh access to [//] &-uh <for the> [/] for the hackers to [/] &-uh to able to &-uh &-uh entering &-uh into your [/] your laptop .,-0.01365919454498773,-0.3519495129585266,7.364583333333333,1.0,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
664,1081_5S2.cha,1081,30,7,CLEAN,CLEAN,0,and &-uh &-uh how I ah can &-uh protect myself .,and &-uh &-uh how I ah can &-uh protect myself .,-16.910199792296797,-28.615629196166992,6.398148148148148,0.5,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
665,1081_5S2.cha,1081,33,8,TAGGED,[* m:0ing],1,I protect myself by &-uh use the: [//] <a strong> [/] &-um a strong ah program [/] &-uh program to .,I protect myself by &-uh use [:: using] [* m:0ing] the: [//] <a strong> [/] &-um a strong ah program [/] &-uh program to .,-15.333092313581021,-22.304784774780273,7.090029761904762,0.375,,,MANUAL_REVIEW,TAGGED_MIN_MARGIN_LT_1.4375
666,1085_3F1.cha,1085,9,0,CLEAN,CLEAN,0,&-uh my favorite meal from my childhood &~i is fry clab [: crab] with green pepper .,&-uh my favorite meal from my childhood &~i is fry clab [: crab] with green pepper .,-18.253902121952603,-30.90625762939453,7.116071428571429,1.25,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
667,1085_3F1.cha,1085,12,1,CLEAN,CLEAN,0,&-uh <it was> [///] the ingredient is clab [: crab] [//] clabs [: crabs] green peppers sal:t and &-uh oil .,&-uh <it was> [///] the ingredient is clab [: crab] [//] clabs [: crabs] green peppers sal:t and &-uh oil .,-0.006942472319237173,-0.07350555062294006,7.85,2.875,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
668,1085_3F1.cha,1085,15,2,CLEAN,CLEAN,0,an(d) my mother usually made it .,an(d) my mother usually made it .,-16.75194023677281,-28.969463348388672,7.194642857142857,1.3125,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
669,1085_3F1.cha,1085,18,3,TAGGED,[* m:0ed],1,&~bek &-uh why was it my favorite meal because it was &~ha &-uh benefit my health .,&~bek &-uh why was it my favorite meal because it was &~ha &-uh benefit [:: benefited] [* m:0ed] my health .,-17.14654589241201,-28.32813262939453,6.845170454545454,0.75,,,MANUAL_REVIEW,TAGGED_MIN_MARGIN_LT_1.4375
670,1085_3F1.cha,1085,21,4,CLEAN,CLEAN,0,the green pepper is &-uh very healthy .,the green pepper is &-uh very healthy .,-16.77192444025084,-28.0312557220459,6.280523255813954,0.375,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
671,1085_3F1.cha,1085,24,5,CLEAN,CLEAN,0,so: &~i I love it .,so: &~i I love it .,-16.414411511532094,-26.230470657348633,7.0145348837209305,1.5,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
672,1085_3F1.cha,1085,27,6,CLEAN,CLEAN,0,and ah my mother &-uh &~i &~i &-uh usually made [//] it [//] &-uh made fry clab [: crab] with green pepper in [//] at the dinner .,and ah my mother &-uh &~i &~i &-uh usually made [//] it [//] &-uh made fry clab [: crab] with green pepper in [//] at the dinner .,-0.014768105589483153,-0.46890789270401,8.055232558139535,1.125,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
673,1085_3F1.cha,1085,30,7,TAGGED,[* s:r:der],1,sometimes [//] sh:e [//] also &-uh sometime she &~ad added the: egg with the fry &~kr kram [: crab] green pepper .,sometimes [//] sh:e [//] also &-uh sometime [:: sometimes] [* s:r:der] she &~ad added the: egg with the fry &~kr kram [: crab] green pepper .,-0.07697986775321358,-0.7160195112228394,6.1448170731707314,0.0,,,MANUAL_REVIEW,TAGGED_MIN_MARGIN_LT_1.4375
674,1085_3F1.cha,1085,33,8,CLEAN,CLEAN,0,it's also &~de delicious .,it's also &~de delicious .,-16.33982435394736,-27.56251335144043,6.827205882352941,0.125,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
675,1085_3F1.cha,1085,36,9,CLEAN,CLEAN,0,so I love it very much .,so I love it very much .,-18.002347553477566,-27.96875762939453,7.981617647058823,1.4375,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
676,1085_3F1.cha,1085,39,10,CLEAN,CLEAN,0,an(d) now I [/] &~marry I very miss this dish [/] dish .,an(d) now I [/] &~marry I very miss this dish [/] dish .,-15.904838295543895,-25.6250057220459,6.391544117647059,0.625,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
677,1085_3F2.cha,1085,9,0,CLEAN,CLEAN,0,in my country there [/] &~ha <there has> [//] &~ha there &~ha have many cars bicycles motorcycles and people .,in my country there [/] &~ha <there has> [//] &~ha there &~ha have many cars bicycles motorcycles and people .,-0.02437779574687132,-0.6660410761833191,7.8375,0.125,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
678,1085_3F2.cha,1085,12,1,CLEAN,CLEAN,0,there <they made> [//] the(y) ma(k)e much air pollution .,there <they made> [//] the(y) ma(k)e much air pollution .,-17.575553957621256,-29.29063606262207,6.638541666666667,0.125,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
679,1085_3F2.cha,1085,15,2,CLEAN,CLEAN,0,the environment is bad .,the environment is bad .,-15.652813784281413,-25.006168365478516,7.05625,0.5,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
680,1085_3F2.cha,1085,18,3,CLEAN,CLEAN,0,an(d) they require many &~ka &-uh parking space in my country .,an(d) they require many &~ka &-uh parking space in my country .,-17.621866194407144,-27.812501907348633,6.935416666666667,0.4375,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
681,1085_3F2.cha,1085,21,4,CLEAN,CLEAN,0,in Pittsburgh there also has many cars an(d) people .,in Pittsburgh there also has many cars an(d) people .,-8.902799502130536,-25.593751907348633,7.166666666666667,0.6875,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
682,1085_3F2.cha,1085,24,5,CLEAN,CLEAN,0,&~a <they also> [//] need [//] they also require many parking space .,&~a <they also> [//] need [//] they also require many parking space .,-15.718615389256566,-26.687549591064453,6.236111111111111,0.75,,,AUTO_ACCEPT,NON_TAGGED_MIN_MARGIN_GTE_0.125
