row_id,input,original_output,provenance_label,trace_method,trace_ambiguous,error_count,source_files
1615,he flied it in the air .,he flied [: flew] [* m:=ed] it in the air .,DLD,real_input_clean,False,1,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/572_A3.cha']
1877,and she's like she runned .,and she's like she runned [: ran] [* m:=ed] .,DLD,real_input_clean,False,1,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/479_A2.cha']
1436,the puppy and kitty builded the castle .,the puppy and kitty builded [: built] [* m:=ed] the castle [!] .,DLD,real_input_clean,False,1,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/535_B1.cha']
1616,it fell in the water it keeped flying in the +/.,it fell in the water it keeped [: kept] [* m:=ed] flying in the +/ .,DLD,real_input_clean,False,1,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/572_A3.cha']
1471,and the dog and the and the and the bunny runned for the doctor .,and the dog and the and the and the bunny runned [: ran] [* m:=ed] for the doctor .,DLD,real_input_clean,False,1,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/570_B3.cha']
1417,and he gived them to the kid .,and he gived [: gave] [* m:=ed] them to the kid .,DLD,real_input_clean,False,1,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/572_B3.cha']
1644,and he swi^mmed .,and he swi^mmed [:: swimmed] [* m:=ed] .,DLD,real_input_clean,False,1,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/576_A1.cha']
1444,and &-um &+an &+an and the dog the dog's bunny's father I mean the dog the no the doctor the dog runned for the doctor and said doctor doctor the rubby tummy's the bunny's tummy's full !,and &-um &+an &+an and the dog the dog's bunny's father I mean the dog the no the doctor the dog runned [: ran] [* m:=ed] for the doctor and said doctor doctor the rubby tummy's the bunny's tummy's full !,DLD,real_input_clean,False,1,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/570_B2.cha']
1386,and he throwed it into the sandbox .,and he throwed [: threw] [* m:=ed] it into the sandbox .,DLD,real_input_clean,False,1,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/576_B1.cha']
1793,he's &+ha he gived the ball to giraffe .,he's &+ha he gived [: gave] [* m:=ed] the ball to giraffe .,DLD,real_input_clean,False,1,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/480_A1.cha']
1598,and then a elephant came and squeezed his .,and then a [:: an] [* m:allo] elephant came and squeezed his .,DLD,real_input_clean,False,1,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/572_A2.cha']
1887,and he gots xxx and like a suit .,"and he gots [:: has got] [* m:allo] xxx [^ sounds like ""basmin""] and like a suit .",DLD,real_input_clean,False,1,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/479_A3.cha']
3848,he's want the balloon .,he's [* m:allo] want [:: wants] [* m:03s:a] the balloon .,DLD,real_input_clean,False,2,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/427_B3.cha']
1501,&-um a donkey and a elephant .,&-um a donkey and a [:: an] [* m:allo] elephant .,DLD,real_input_clean,False,1,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/529_A3.cha']
1511,a donkey and a elephant &-uh are show the water .,a donkey and a [:: an] [* m:allo] elephant &-uh are show [:: showing] [* m:0ing] the water .,DLD,real_input_clean,False,2,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/529_A2.cha']
1271,then he gots more balloons .,then he gots [:: has got] [* m:allo] more balloons .,DLD,real_input_clean,False,1,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/479_B3.cha']
1673,he has a airplane .,he has a [:: an] [* m:allo] airplane .,DLD,real_input_clean,False,1,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/576_A3.cha']
4634,and then they saw a egg in the water swimming .,and then they saw a [:: an] [* m:allo] egg in the water swimming .,DLD,real_input_clean,False,1,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/572_A1.cha']
1291,and last year they have a balloon .,and last year they have [:: had] [* m:base:ed] a balloon .,DLD,real_input_clean,False,1,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/569_B3.cha']
1427,the puppy and the kitty goes to work .,the puppy and the kitty goes [:: go] [* m:+3s:a] to work .,DLD,real_input_clean,False,1,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/535_B2.cha']
1612,there's two elephants .,there's [:: are] [* m:vsg:a] two elephants .,DLD,real_input_clean,False,1,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/444_A2.cha']
1406,&-um and then they was cold .,&-um and then they was [:: were] [* m:vsg:a] cold .,DLD,real_input_clean,False,1,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/572_B2.cha']
746,they was happy .,they was [:: were] [* m:vsg:a] happy .,DLD,real_input_clean,False,1,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/572_B1.cha']
1261,and they was so pushing in the case .,and they was [:: were] [* m:vsg:a] so pushing in the case .,DLD,real_input_clean,False,1,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/479_B2.cha']
1443,and they drinks juice .,and they drinks [:: drink] [* m:+3s:a] juice .,DLD,real_input_clean,False,1,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/413_B2.cha']
1611,and the zebra don't has a owie .,and the zebra don't [:: doesn't] [* m:03s:a] has [:: have] [* m:+3s] a [:: an] [* m:allo] owie .,DLD,real_input_clean,False,3,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/444_A2.cha']
1948,and the guy is too &+s messedy up .,and the guy is too &+s messedy [: messy] [* s:r:der] up .,DLD,real_input_clean,False,1,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/567_A1.cha']
1428,the puppy and the kitty &+k untied the hands .,the puppy and the kitty &+k untied the [* s:r:gc:det] hands .,DLD,real_input_clean,False,1,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/535_B2.cha']
1597,they saw a water !,they saw a [* s:r:gc:det] water !,DLD,real_input_clean,False,1,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/572_A2.cha']
1274,and then her had none .,and then her [:: she] [* s:r:gc:pro] had none .,DLD,real_input_clean,False,1,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/567_B3.cha']
1358,so he was taking &-um he to the other doctors .,so he was taking &-um he [: him] [* s:r:gc:pro] to the other doctors .,DLD,real_input_clean,False,1,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/574_B2.cha']
1472,her play .,her [:: she] [* s:r:gc:pro] play [:: plays] [* m:03s:a] .,DLD,real_input_clean,False,2,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/413_B3.cha']
1275,maybe her be &+ma mad .,maybe her [:: she] [* s:r:gc:pro] be [* m:vun:a] &+ma mad .,DLD,real_input_clean,False,2,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/567_B3.cha']
1570,he can't go by hisself .,he can't go by hisself [: himself] [* s:r:gc:pro] .,DLD,real_input_clean,False,1,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/572_A0.cha']
1933,they just gather by his hands .,they just gather by his [:: their] [* s:r:gc:pro] hands .,DLD,real_input_clean,False,1,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/572_B3.cha']
1475,and her cry and cry lots .,and her [:: she] [* s:r:gc:pro] cry [:: cries] [* m:03s:a] and cry [:: cries] [* m:03s:a] lots .,DLD,real_input_clean,False,3,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/413_A2.cha']
1473,him him take one .,him [:: he] [* s:r:gc:pro] him [:: he] [* s:r:gc:pro] take [:: takes] [* m:03s:a] one .,DLD,real_input_clean,False,1,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/413_B3.cha']
1404,this is a bunny and a dog .,this [:: these] [* s:r:gc:pro] is [:: are] [* m:vsg:a] a bunny and a dog .,DLD,real_input_clean,False,2,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/527_B3.cha']
1675,&-um they wanna go on the swimming pool .,&-um they wanna go on [:: in] [* s:r:prep] the swimming pool .,DLD,real_input_clean,False,1,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/576_A2.cha']
1676,and he wants to go on the swimming pool .,and he [!] wants to go on [:: in] [* s:r:prep] the swimming pool .,DLD,real_input_clean,False,1,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/576_A2.cha']
1541,he lost his ball on the water .,he lost his ball on [:: in] [* s:r:prep] the water .,DLD,real_input_clean,False,1,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/570_A1.cha']
4616,and the whole pile fell down !,and the whole pile fell down !,TD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/448_A0.cha']
3280,and I was walking down on the same track .,and I was walking down on the same track .,TD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/421_B2.cha']
3154,and the bunny got a bucket .,and the bunny got a bucket .,TD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/536_B1.cha']
5256,you're all done .,you're all done .,TD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/523_A3.cha']
4043,and then the rat said no .,and then the rat said no .,TD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/503_B3.cha']
5163,and then the cow got very angry with her .,and then the cow got very angry with her .,TD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/564_A3.cha']
2073,and the puppy said the bunny rabbit is sick .,and the puppy said the bunny rabbit is sick .,TD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/416_B2.cha']
6687,that might be a good idea .,that might be a good idea .,TD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/408_A2.cha']
5405,and the elephant was scared .,and the elephant was scared .,TD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/450_A2.cha']
2973,and then they got the dad .,and then they got the dad .,TD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/559_B2.cha']
5402,now they're crying .,now they're crying .,TD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/533_A2.cha']
3587,and there was a clown who had balloons .,and there was a clown who had balloons .,TD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/515_B3.cha']
4198,my balloons .,my balloons .,TD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/458_B3.cha']
3336,but the bunny liked it .,but the bunny liked it .,TD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/517_B3.cha']
6011,but the plane was floating away .,but the plane was floating away .,TD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/557_A3.cha']
4400,and then it fell in the water .,and then it fell in the water .,TD,real_output_exact,False,0,"['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/446_A3.cha', '/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/459_A3.cha']"
4313,they each have their balloon .,they each have their balloon .,TD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/501_B3.cha']
4755,and he got a net .,and he got a net .,TD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/448_A3.cha']
5193,and she's going to get it .,and she's going to get it .,TD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/415_A3.cha']
3188,then they came back .,then they came back .,TD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/512_B1.cha']
3703,and the doggy was too .,and the doggy was too .,TD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/419_B2.cha']
2827,and then he saw the doctor again .,and then he saw the doctor again .,TD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/457_B3.cha']
4221,he gave him some money .,he gave him some money .,TD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/425_B3.cha']
4239,the dog and the rabbit had a picnic basket .,the dog and the rabbit had a picnic basket .,TD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/501_B2.cha']
3514,but maybe he can make one .,but maybe he can make one .,TD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/507_B3.cha']
3678,and the bunny is full .,and the bunny is full .,TD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/415_B2.cha']
6307,and he got very greedy .,and he got very greedy .,TD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/530_A2.cha']
2050,got another one .,got another one .,TD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/543_B3.cha']
4487,and the guard was trying to reach it .,and the guard was trying to reach it .,TD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/401_A3.cha']
4220,and then &-um he got a balloon for him .,and then &-um he got a balloon for him .,TD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/425_B3.cha']
3210,but it fell down (be)cause the rain was starting to come .,but it fell down (be)cause the rain was starting to come .,TD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/421_B1.cha']
3121,only one popped .,only one popped .,TD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/555_B3.cha']
2326,and now the bunny can't build it up again .,and now the bunny can't build it up again .,TD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/541_B1.cha']
6520,they smiled .,they smiled .,TD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/530_A1.cha']
4614,and picked a cookie from the bottom .,and picked a cookie from the bottom .,TD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/548_A0.cha']
2475,he chased them .,he chased them .,TD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/465_B3.cha']
2605,&-um what is that animal that's in the sandbox ?,&-um what is that animal that's in the sandbox ?,TD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/526_B1.cha']
2852,and then it almost took it .,and then it almost took it .,TD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/549_B3.cha']
2188,but they just couldn't catch it .,but they just couldn't catch it .,TD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/504_B3.cha']
