row_id,input,reannotated_output,notes
4132,then he put some on the castle .,,
4072,and she took a temperature .,,
5548,and two guys are going shopping .,,
4797,that's not allowed .,,
3334,the bunny broke it because she got mad .,,
6366,it's not going far away now .,,
4915,wait I hafta start that again .,,
2432,and then they didn't get a balloon .,,
4480,and the boy said are you fine .,,
6196,the elephant grabs it from him .,,
2070,and then the bunny rabbit got sick .,,
5720,and he went back .,,
3977,no for the wagon .,,
4507,the same one !,,
4211,we got two .,,
2899,soon the rabbit was so tired and full that he hadta go to sleep .,,
3440,and she didn't (be)cause she didn't have much stuff .,,
4281,and he wanted a balloon .,,
5523,and I see two carts laying there .,,
6448,he dropped cookies .,,
4759,and put it into the pool .,,
6287,it was hurting .,,
4501,and she was smiling .,,
3442,and she was drinking still .,,
1944,and then her dropped it into the water by astake .,,
6053,and then the lifeguard was going to try to reach it .,,
3332,and the bunny was trying to get it .,,
5192,she got it .,,
2767,but he's done already .,,
2392,got a mess now .,,
3789,oh our sandcastle is wrecked .,,
3595,and they were gonna get the balloon .,,
4065,there was a boy named bunny head .,,
4565,and the &+su &-uh elephant smiled at the giraffe .,,
3275,and the rabbit was saying his mother to buy him the same one .,,
2662,and then it was broken !,,
2925,and then the doctor went on the picnic thing .,,
5006,he &-um jumped in the water .,,
5782,and she fell into the pool .,,
4077,then the dog said go go and pulled and pulled the rabbit to the other rabbit .,,
4175,and then he didn't want to (be)cause he was crying .,,
6223,and the lifeguard comes .,,
6518,and it was a ball .,,
5147,now it was going deeper .,,
3461,and so he started to get inside .,,
3463,then he tried to reach for the balloon .,,
4572,then he tried to swim in there .,,
5306,no running allowed on the pool .,,
6319,they broke the airplane .,,
4417,they were gonna play pool again .,,
3317,and she wanted it back .,,
3373,and then he got it off .,,
5318,and it's taking it to the bench and put a bandaid on it .,,
4569,and then he wanted to buy some cookies .,,
3828,&-hm: his eyes are fluttering .,,
5244,say &=yells stop .,,
5246,so &+sh ah: my airplane !,,
4477,and the girl's gonna jump in the water .,,
1837,and then he got a snet .,,
6540,and the grocer got so angry at him .,,
5892,and he flying a plane around the pool .,,
2213,uh huh .,,
5072,and she just threw it to her .,,
6704,and it said +/.,,
6279,what is this ?,,
4798,and she was going to go on a time out .,,
5176,and it sunk .,,
3020,once a doggy and a bunny was going on a picnic .,,
6538,and then he wanted to knock (th)em down .,,
4298,he needed a little rest .,,
6634,once there was a little boy who was walking down the street going shopping .,,
5843,and then they didn't know what to do .,,
4333,&-um they broke their juice .,,
5048,he's gonna eat cookies .,,
3055,then it was gone .,,
2049,(.) he saw some more .,,
5691,and then the elephant was scared of the balloon .,,
5424,and it said no running .,,
6709,then she drops it in the pool .,,
6368,no I'll fight with the airplane .,,
4436,&-uh the little girl's making a funny face .,,
6040,so she sat on the bench .,,
2971,they were eating .,,
3250,the bunny and the dog are still building it .,,
2458,he ran .,,
4570,and then he picked one out .,,
5083,and had some cookies .,,
6776,and then there's somebody that &+ha was even a bigger elephant and tried to get it with her net .,,
6190,the elephant &+s wants to fly it .,,
6613,the giraffe was swimming for it .,,
6430,the elephant and the giraffe are going to go swimming .,,
2126,he's eating a sandwich .,,
2721,but a doctor came and pulled and pulled on her and went to see what was happening .,,
6334,it was gone .,,
3988,he untied it from the wagon .,,
5456,I don't know this part .,,
6623,&-um girl's walking into the store .,,
5216,now she was crying .,,
3190,and then the castle fell down .,,
6102,but he got the ball .,,
6525,so what do we do ?,,
2178,and the bunny came running .,,
5507,I see a little boy .,,
6515,but they didn't know what it was !,,
5000,and then she flew it through the air .,,
2696,and he ate too much candy .,,
2727,and then he was going crazy .,,
2029,(.) and then he's full .,,
4674,but they didn't have their bathing suits to get that little ball out .,,
2493,then the boy called someone .,,
3123,off they went .,,
4385,and the bunny loved balloons .,,
4299,and then a little man came by .,,
5130,and then the coach tries to get it with his hands and his trunk .,,
5367,and then we'll do the red ones ?,,
4045,and the rat got very mad .,,
2830,and then he got two .,,
4800,and the elephant got hurt .,,
5669,but he &+cou just couldn't get it .,,
4670,one day a little elephant and giraffe went to see each other .,,
2892,and the bunny saw the balloon bunny .,,
4386,then the bunny told the man which balloon he wanted .,,
4748,then he came out .,,
5257,and then he just wanted to fly .,,
2415,one more left ?,,
3330,and he was trying to get the balloon off (be)cause he liked it .,,
3178,and the dog liked to make the &+sand sandcastle .,,
4763,and the giraffe was crying .,,
3387,and he had no more balloons left .,,
3561,and then they went to go and ask the dad of those kids .,,
2788,the bunny said hi to his friend .,,
5734,and they sat down .,,
2538,and there was one number five .,,
2534,&=coughs &-um the bunny and the puppy dog were taking a wagon with a balloon on .,,
2583,he has a tummyache .,,
6139,that's my brother .,,
5771,and then he said no problem .,,
6369,so that day he painted his nails .,,
4235,and he said see ?,,
5751,and then the giraffe ran .,,
3943,and then mama gave him the right buck for the two bunnies .,,
4329,and the kids were sad .,,
4408,my airplane !,,
5899,and she had a net so she could reach it .,,
2388,that day he droom@n back to the car .,,
3316,so she got mad .,,
2731,and they were scared on the hill .,,
5676,and all of the cookies fell down .,,
3265,and then it just came again .,,
1951,and then he wasn't very happy the dog .,,
6523,and the elephant girl put her hands in front of her nose .,,
2196,and then the bunny was too full .,,
5035,there's a little person going into the &-um store .,,
2007,and he fixed him up .,,
6580,and the giraffe liked it .,,
2212,one's kinda happy .,,
6294,lookin(g) in the water in the &+f summer .,,
4296,he didn't bring the o +...,,
6549,now I'm gonna go back to your my home .,,
4513,and he gave him a bandaid .,,
2687,she cried (be)cause Michael did that .,,
6524,and then he caught the ball for her .,,
3569,and he couldn't because his &-um balloon was flying .,,
2113,that's a girl .,,
2664,he did it .,,
6329,it floated up in the sky .,,
4574,then he was all wet .,,
2977,and I don't know how to do that part .,,
2885,and we didn't get any balloons .,,
2365,&-ah that was a good one .,,
4223,and the boy's taking the balloon away .,,
5552,they said aah !,,
6413,then the guard said +...,,
4341,he was kind of asleep .,,
5128,and then the coach says hm: ?,,
4328,and then he took &-um all of the balloons .,,
2528,he was turning five .,,
4483,then he said yes .,,
4190,then they were so upset .,,
6769,and the giraffe stared at it .,,
4907,so they jumped in and swam swam swam .,,
5271,they are going swimming .,,
5541,and I see his dad .,,
6435,he's all better now .,,
5986,she dropped it in there .,,
6186,he was trying to get a box under all the cookies .,,
3147,and they &+wa did it .,,
6586,to bite it .,,
5427,and then the elephant wanted to go in .,,
2046,now &+th the rabbit's pushing .,,
5406,and the elephant went like this .,,
2215,(o)kay they were playing in the sandbox .,,
2775,that bunny shouldn't do that .,,
3231,the bunny was angry !,,
3311,and she was pulling it .,,
3142,let's play .,,
5928,both of them are all mad .,,
1953,and then they have picnic .,,
3392,and then in the picture there's a twirl around on his head .,,
5284,he was trying to get the backpack .,,
4843,the cow has the airplane .,,
5255,then I'm done .,,
3050,and the man said no .,,
2173,there one got caught .,,
6291,and he put a bandage on him .,,
5836,and then the zebra was happy .,,
5560,and then the horse was wet .,,
3388,we saw two rabbits had baskets and were in part of the forest .,,
4640,the giraffe saw a pool .,,
4375,he cries .,,
3230,the bunny was happy !,,
2553,and then the &+mo mommy got the popsicle stick .,,
2445,they met each other with picnics .,,
3628,now he's fat .,,
5207,we're gonna go get it .,,
5517,very long .,,
3481,and the rabbit was too full from all that .,,
5858,what does this say ?,,
2332,then they got carrots and all &+s kind of stuff .,,
3042,and then they didn't until they got their dad to buy one .,,
4365,he's walking .,,
3495,exactly the same .,,
5311,and then she gets a bandaid on her knee of a hole .,,
6707,the elephant looks at it .,,
2096,and they brought a wagon with a balloon on it .,,
6039,and &-um it was feeling better .,,
3268,all of the red ones .,,
5855,and one more +...,,
2736,and then they wanted it .,,
5329,and then he liked it so much .,,
3464,but it was floating way up in the air that they couldn't reach it .,,
5550,the other one said woohoo !,,
5475,and he's pointing at her .,,
4992,and it was sinking .,,
6720,got mad at it .,,
4886,and the lady gave it to the giraffe .,,
4179,making it .,,
6532,&=sighs &=sighs .,,
2185,and he wouldn't listen .,,
4547,you go to the store and buy some food .,,
2337,then he dragged him over here .,,
2909,and the dog's standing up by the picnic .,,
3522,now they're not .,,
6131,and that's all .,,
5826,ow .,,
2253,the dog is very sad .,,
6336,oopsie I forgot the moose .,,
6553,the little boy's going shopping .,,
5378,but it couldn't fit in there .,,
1920,but the yittle rabbit had no money .,,
4397,then the lifeguard &+sa told him th^at there is no running allowed .,,
6765,and they were at the diving pool .,,
3578,and it's gone .,,
6757,&-uh she accidentally put it in .,,
5564,and then +...,,
2140,and then there's some more balloons .,,
2019,&~ooh one's walking .,,
3205,and they asked for some .,,
5817,and he hugged his airplane .,,
5579,I was walking down the street .,,
2578,and the girl bunny hit him on the head .,,
2470,he punched down the five .,,
2361,so they're getting their mom to buy another one .,,
4849,the lifeguard tries to reach it .,,
5976,and elephant tried to get it .,,
5764,and it zoomed around .,,
3597,and they looked up .,,
